Age,AvgInteract,StdyHour,BffTime,HobbyHour,SleepHour,Gender,AcademicLevel
21,9,6,6,10,8,Male,Pre-U
22,38,9,4,6,10,Male,Pre-U
31,18,7,5,7,8,Female,Degree
26,29,5,6,6,6,Male,Pre-U
34,22,12,5,5,5,Male,Degree
22,34,10,4,8,6,Female,Degree
31,22,9,6,7,8,Female,Pre-U
26,27,8,4,7,5,Male,Degree
21,35,11,6,6,10,Male,Degree
18,45,5,5,6,7,Female,Degree
31,37,12,6,7,9,Female,Pre-U
29,31,9,7,9,7,Male,Degree
30,33,9,5,8,7,Male,Pre-U
25,36,9,6,5,8,Male,High school
23,22,11,7,9,3,Male,Degree
20,33,14,4,5,5,Female,Degree
33,46,11,7,5,6,Male,Degree
22,35,16,7,7,6,Male,High school
26,26,8,5,6,3,Male,Pre-U
19,30,9,6,6,4,Female,High school
23,36,14,7,10,7,Male,Degree
18,14,6,6,7,7,Male,Pre-U
28,23,14,7,3,6,Female,Degree
25,15,9,6,3,5,Male,High school
34,34,9,7,10,6,Female,Pre-U
26,12,5,6,4,7,Female,Degree
28,26,10,7,7,8,Female,High school
17,45,13,7,6,10,Female,Pre-U
22,42,7,7,9,9,Male,Pre-U
26,9,13,4,7,5,Female,High school
23,30,9,6,6,10,Female,Degree
37,39,7,6,7,6,Female,High school
26,15,9,5,6,7,Male,Degree
35,22,6,6,6,6,Female,Pre-U
22,49,8,4,6,8,Male,Degree
21,26,12,4,9,6,Female,Degree
28,29,11,7,6,6,Female,Degree
23,26,6,7,7,7,Female,High school
24,17,5,6,9,10,Male,High school
20,14,12,5,5,8,Male,Degree
22,25,15,4,5,8,Male,Degree
29,24,8,5,9,5,Male,Degree
31,41,12,7,2,4,Female,Degree
19,37,10,5,6,6,Female,High school
30,43,9,8,7,10,Male,Degree
23,37,11,6,7,5,Female,High school
32,39,8,5,10,5,Female,Degree
24,26,6,6,8,7,Female,Degree
30,28,7,4,10,7,Female,Pre-U
23,32,6,6,3,8,Male,Degree
26,30,8,6,2,10,Female,Degree
29,19,11,5,6,5,Male,Degree
17,38,7,5,8,5,Female,Degree
17,30,10,6,6,6,Male,Degree
30,33,8,4,7,5,Female,Degree
17,20,4,4,6,5,Female,High school
31,21,7,5,9,6,Female,Degree
17,31,8,4,5,9,Male,Degree
22,49,14,6,4,9,Male,Degree
21,23,9,6,9,3,Female,Degree
20,29,8,6,8,6,Male,Degree
29,37,9,6,5,7,Female,Pre-U
20,21,9,6,6,5,Female,Degree
39,18,14,6,6,3,Male,Degree
24,31,7,4,5,6,Male,Degree
27,24,9,5,6,9,Female,Degree
21,23,11,7,8,7,Female,Pre-U
22,17,7,7,9,7,Female,Pre-U
21,27,6,5,4,7,Male,Postgraduates
32,34,7,6,5,5,Female,Degree
22,25,8,8,5,9,Female,Degree
19,37,8,7,3,3,Male,High school
17,30,13,5,5,4,Male,High school
27,32,8,4,7,10,Female,Degree
18,29,9,5,6,5,Female,Degree
27,42,11,5,9,10,Male,Degree
28,13,11,5,7,6,Female,High school
26,25,12,5,6,5,Female,High school
31,33,7,5,4,6,Male,Pre-U
32,36,15,6,3,5,Male,Degree
25,34,10,5,5,7,Female,Degree
23,13,6,4,7,10,Female,High school
25,48,8,6,8,8,Male,Degree
25,50,13,4,6,5,Female,Degree
35,28,14,6,7,4,Female,High school
17,29,8,6,10,8,Female,Degree
25,35,10,5,5,9,Male,Pre-U
23,28,5,7,9,7,Male,Degree
17,22,15,6,6,6,Female,Degree
22,25,9,6,7,7,Male,Degree
17,32,12,5,7,6,Female,Degree
23,31,12,5,2,8,Female,Degree
24,37,12,6,8,3,Female,Degree
22,32,13,5,8,9,Female,Degree
32,47,11,7,6,5,Female,Degree
17,19,13,5,6,6,Male,Degree
27,15,9,5,4,5,Male,High school
37,17,6,5,9,7,Male,Degree
28,20,11,5,3,4,Male,Degree
20,36,9,7,8,6,Male,High school
21,40,8,7,2,6,Female,Degree
26,17,10,4,10,8,Female,Degree
28,9,6,6,5,7,Male,Degree
24,34,10,8,10,5,Female,Degree
27,21,11,8,8,6,Female,Pre-U
25,41,10,6,10,7,Female,High school
25,15,9,6,5,7,Female,Pre-U
27,45,12,5,8,3,Male,Degree
21,41,7,5,5,4,Female,Degree
25,37,11,4,6,7,Male,Degree
29,19,9,5,5,3,Female,Degree
26,15,8,7,4,7,Male,Degree
21,30,12,7,5,7,Male,Degree
22,25,13,5,7,5,Female,Pre-U
27,41,9,6,6,8,Male,Pre-U
30,34,6,6,7,8,Male,Pre-U
29,27,11,2,5,10,Female,Degree
25,26,11,5,7,4,Male,Degree
27,28,8,5,7,6,Male,High school
28,39,8,4,8,3,Female,Degree
23,32,10,5,4,7,Male,Degree
21,18,10,6,4,10,Male,High school
22,22,8,6,6,5,Male,Degree
24,33,11,6,5,9,Male,Pre-U
24,22,11,5,5,6,Female,Degree
30,37,12,7,7,8,Female,Degree
23,32,11,5,10,6,Male,Degree
19,29,5,4,10,8,Male,Degree
29,30,13,5,6,10,Male,High school
21,34,11,5,9,9,Female,Degree
27,16,13,6,5,9,Female,Pre-U
23,26,4,6,8,7,Female,Degree
26,7,13,6,4,5,Male,High school
22,20,7,6,3,7,Female,Degree
23,31,1,6,4,7,Male,Degree
27,35,9,7,4,5,Male,Degree
17,30,6,4,5,6,Female,Degree
19,46,16,5,4,3,Female,Degree
24,40,13,7,7,5,Male,Pre-U
23,37,12,6,5,4,Female,Degree
17,26,6,5,10,7,Male,Degree
18,22,9,7,6,9,Male,Degree
32,23,9,5,6,4,Female,Degree
33,26,8,6,7,10,Female,Pre-U
20,34,11,6,6,5,Male,Degree
23,45,10,6,5,7,Male,Degree
17,42,14,5,5,7,Female,Pre-U
20,42,9,6,9,7,Female,Degree
24,45,7,7,8,3,Female,Pre-U
28,23,11,3,7,5,Male,High school
27,20,10,5,6,7,Female,Degree
22,45,13,5,10,8,Male,High school
33,31,5,5,6,7,Male,Pre-U
29,37,6,5,5,5,Male,High school
26,30,10,5,6,8,Female,Degree
27,24,9,6,4,3,Male,Degree
25,27,12,6,5,5,Male,Degree
27,35,10,5,6,4,Male,Degree
26,35,9,5,6,4,Female,Degree
31,22,10,5,10,5,Female,Pre-U
27,29,9,4,9,6,Female,High school
25,30,3,4,3,7,Female,Degree
24,33,8,7,6,7,Female,Degree
25,23,5,7,4,5,Male,Degree
28,29,12,7,9,5,Female,Degree
29,28,8,4,7,6,Male,Degree
32,11,16,6,5,7,Male,Degree
27,30,9,7,5,3,Male,Pre-U
33,43,12,5,8,4,Male,Degree
20,35,8,6,8,6,Male,Degree
28,24,12,5,7,4,Female,Degree
18,42,10,6,4,4,Female,Degree
27,28,9,6,6,6,Male,Degree
20,37,8,6,7,7,Female,Degree
17,14,12,4,6,4,Female,Degree
41,32,13,6,7,9,Female,High school
29,25,9,5,10,4,Male,Degree
30,43,8,6,9,8,Male,High school
27,40,9,5,6,6,Female,Degree
29,41,11,5,7,6,Female,Degree
20,35,10,5,7,9,Female,Degree
20,44,5,6,9,4,Male,High school
28,16,12,4,8,7,Female,Degree
25,25,11,5,8,5,Female,Degree
20,26,9,6,6,10,Female,Degree
26,45,8,4,7,9,Male,High school
22,26,3,4,6,6,Female,Pre-U
17,31,12,7,8,4,Male,Degree
30,33,15,5,7,7,Male,Degree
21,24,12,5,10,10,Male,High school
20,33,12,6,10,7,Female,High school
24,25,12,5,5,4,Female,Degree
34,15,9,7,8,8,Female,Degree
17,14,13,7,9,5,Male,Degree
28,36,12,6,4,3,Male,Degree
21,32,9,5,1,7,Female,Degree
19,25,9,6,7,6,Female,Degree
24,15,13,5,6,7,Female,Pre-U
17,28,9,6,7,8,Female,Degree
28,35,9,8,2,9,Female,Degree
34,12,12,5,5,5,Male,High school
22,14,11,5,10,5,Female,Degree
32,50,13,6,5,7,Male,Degree
17,45,7,8,6,5,Female,Degree
25,28,11,7,5,5,Female,Pre-U
23,25,8,5,8,7,Female,Degree
24,38,9,5,7,9,Female,Postgraduates
25,25,8,6,10,6,Female,Degree
20,44,14,4,7,8,Female,High school
23,28,7,6,8,4,Male,Degree
29,19,10,6,6,4,Female,Degree
31,35,10,5,8,7,Male,Degree
19,12,8,5,5,5,Male,Pre-U
36,22,5,5,10,5,Male,Pre-U
19,30,4,4,4,7,Female,Degree
30,21,10,7,6,5,Female,Degree
21,39,7,5,6,8,Male,Degree
33,16,10,7,8,7,Female,Degree
25,31,14,5,9,6,Male,Degree
37,21,10,6,9,3,Female,Pre-U
22,38,5,6,4,9,Female,Degree
19,17,9,5,9,8,Female,Degree
24,29,13,6,9,6,Female,High school
36,32,10,6,7,7,Female,Degree
17,32,7,6,7,8,Female,Degree
28,50,6,6,10,6,Female,Degree
30,41,9,5,6,4,Male,Degree
21,39,10,7,6,3,Female,Degree
26,35,10,7,7,7,Male,Degree
20,32,8,4,7,9,Female,Degree
25,39,13,6,7,6,Female,Degree
25,34,9,6,7,8,Female,Degree
25,21,8,7,7,9,Male,High school
26,28,8,6,5,4,Female,High school
26,25,5,4,8,7,Male,High school
28,42,10,6,10,9,Male,Degree
24,19,8,5,7,6,Female,Degree
34,49,5,6,4,6,Female,Degree
23,30,16,6,7,8,Female,Degree
20,50,5,5,7,5,Male,High school
22,45,4,4,9,5,Female,Degree
17,28,10,5,8,9,Male,Degree
22,39,6,6,8,6,Male,Degree
26,7,14,5,5,6,Female,High school
27,25,13,4,7,6,Male,Degree
27,32,11,6,7,8,Male,Degree
32,31,11,4,7,5,Male,Degree
20,32,11,6,8,4,Male,Degree
22,34,8,3,8,6,Male,Pre-U
25,25,1,5,5,7,Male,Degree
32,18,9,5,10,3,Male,Degree
29,29,8,8,5,7,Male,Degree
26,31,6,6,4,6,Female,Degree
24,40,13,5,6,5,Female,Degree
25,40,9,4,8,10,Female,High school
26,26,5,5,9,7,Male,High school
24,32,13,5,3,4,Female,Degree
26,24,9,4,10,7,Male,High school
17,14,7,6,10,3,Female,High school
26,32,11,5,5,5,Female,Postgraduates
37,27,10,6,10,3,Male,Degree
24,46,9,6,8,8,Male,Degree
17,29,9,6,6,7,Male,Degree
24,33,12,7,6,5,Female,Degree
24,19,7,6,3,8,Female,High school
24,33,10,5,10,7,Female,Degree
26,31,4,4,5,10,Male,Degree
17,28,11,5,6,6,Male,Degree
20,43,10,7,8,8,Male,Degree
27,19,10,9,7,3,Female,Degree
30,34,11,5,5,4,Female,Degree
22,38,9,6,8,6,Female,Degree
30,23,4,6,10,4,Male,Degree
22,42,10,5,7,7,Female,Degree
24,38,5,4,4,8,Female,High school
17,25,8,6,5,5,Female,Degree
32,50,5,4,6,6,Female,Degree
25,27,5,5,9,9,Male,Degree
19,37,7,4,6,7,Male,Degree
24,43,6,6,3,10,Female,Degree
30,30,13,5,6,8,Female,Postgraduates
24,38,8,6,5,6,Female,Degree
30,40,7,6,9,10,Female,Degree
30,28,8,4,10,8,Male,High school
18,44,12,8,2,8,Male,Degree
33,17,14,5,7,5,Male,Degree
20,31,7,6,5,7,Male,Degree
25,32,11,6,8,7,Male,Degree
22,23,16,6,9,8,Female,Degree
27,19,12,6,7,7,Female,Degree
17,24,12,7,9,5,Male,Pre-U
36,29,12,4,6,7,Female,Degree
23,23,8,4,6,6,Male,Degree
22,29,10,6,9,7,Male,Degree
21,12,10,6,6,8,Male,Degree
25,47,16,4,5,5,Male,High school
21,7,7,6,8,4,Male,Degree
23,44,11,6,7,7,Male,Degree
18,48,12,5,8,6,Male,Degree
29,37,8,5,10,9,Male,Degree
24,17,6,5,6,3,Male,Degree
24,4,13,5,3,8,Male,Degree
22,30,15,6,1,4,Female,Degree
25,21,11,6,8,7,Male,High school
24,37,15,5,6,10,Female,Degree
26,31,9,4,5,5,Male,Postgraduates
28,26,9,5,7,9,Female,Degree
22,42,10,5,8,6,Female,Degree
17,50,11,7,6,3,Female,Degree
29,25,13,5,8,5,Male,Degree
28,14,8,4,3,7,Male,Degree
21,25,4,7,5,7,Female,Degree
27,13,7,5,8,10,Female,Degree
27,4,2,4,8,5,Male,Degree
27,20,11,4,8,7,Female,Degree
29,34,6,7,10,7,Female,Degree
25,47,8,4,8,7,Female,Degree
17,21,12,5,8,10,Male,Degree
24,34,10,4,7,8,Male,Degree
22,21,4,6,2,9,Female,Degree
21,32,10,6,5,7,Female,Degree
28,37,10,5,9,7,Female,Degree
28,30,9,7,9,9,Female,Degree
33,40,11,6,6,6,Male,Degree
26,21,13,4,2,3,Female,High school
34,24,10,5,4,5,Male,High school
17,27,13,6,4,3,Male,Pre-U
30,37,9,6,7,6,Female,Degree
22,32,7,6,7,7,Male,High school
27,33,8,6,9,7,Male,Pre-U
19,21,11,5,8,5,Male,High school
17,29,13,4,6,9,Female,Degree
28,16,14,5,3,9,Male,Degree
31,49,6,4,5,5,Male,Degree
26,34,12,6,4,9,Female,Degree
17,33,6,5,7,3,Male,Degree
20,22,14,4,6,8,Male,Degree
28,19,10,3,6,5,Female,High school
22,12,9,5,9,8,Female,Pre-U
28,30,6,5,9,9,Male,Pre-U
32,23,5,5,10,10,Female,Postgraduates
28,43,7,6,7,8,Male,Degree
17,25,7,6,8,10,Male,Degree
26,36,12,7,10,8,Male,Degree
21,19,7,5,9,4,Male,Degree
17,31,13,5,6,3,Male,Degree
19,32,9,6,7,8,Female,Degree
30,32,9,8,5,7,Male,High school
27,37,11,6,5,10,Male,High school
35,23,8,7,9,4,Female,Degree
27,13,8,6,10,8,Female,Degree
18,32,11,5,5,3,Male,Degree
32,32,8,7,8,9,Female,Degree
21,36,12,6,4,8,Female,Degree
21,28,9,3,4,8,Male,Degree
23,34,11,6,6,8,Female,Degree
27,36,6,4,7,5,Female,Degree
20,20,14,6,9,3,Male,Degree
26,31,8,5,5,4,Male,High school
27,27,3,6,6,7,Male,Degree
32,26,9,6,9,7,Female,Postgraduates
23,37,10,4,4,3,Female,High school
21,31,9,5,10,6,Male,Degree
25,34,10,5,5,7,Female,Degree
24,27,9,5,8,3,Female,Degree
26,24,8,6,7,8,Female,Degree
17,29,7,3,9,5,Female,Degree
21,27,8,4,7,5,Female,Degree
22,26,6,6,3,8,Male,Degree
28,41,8,5,8,7,Female,Degree
18,17,9,5,10,5,Male,Degree
30,15,9,7,6,6,Female,Pre-U
27,16,10,7,6,5,Male,Degree
25,31,9,6,10,7,Male,Degree
23,31,8,5,6,6,Female,Degree
25,38,10,5,7,7,Male,Pre-U
22,26,11,6,4,6,Female,Degree
22,17,12,7,6,3,Female,Pre-U
22,39,7,5,5,4,Male,Degree
25,18,11,4,2,8,Female,Postgraduates
24,35,10,5,4,8,Female,Degree
17,37,9,6,6,5,Male,Degree
26,21,14,6,4,5,Female,Degree
25,26,8,6,5,5,Male,Degree
20,22,16,5,6,9,Female,Degree
28,18,15,7,9,7,Female,Degree
25,37,7,4,7,8,Male,Degree
25,36,12,6,4,4,Female,Degree
36,45,13,7,8,9,Male,Degree
20,48,12,4,4,7,Female,Degree
19,16,8,7,5,6,Female,Degree
27,24,10,5,7,5,Female,Degree
17,29,12,5,7,6,Female,Degree
24,25,9,4,6,9,Female,High school
28,21,12,4,4,7,Male,Pre-U
26,27,7,4,8,8,Female,Degree
20,24,8,6,8,8,Male,Degree
19,36,15,7,4,8,Male,Degree
23,50,11,6,2,4,Female,Degree
24,23,11,8,7,4,Male,Degree
30,13,11,6,9,6,Male,Degree
22,36,6,6,5,9,Male,High school
26,37,8,6,2,10,Male,Degree
17,26,8,4,4,6,Female,Degree
23,27,12,7,4,10,Male,High school
28,20,9,6,5,7,Female,Degree
30,22,12,4,5,6,Male,High school
30,13,7,3,7,9,Male,Degree
21,32,12,6,7,4,Female,Degree
27,33,10,7,8,9,Male,Degree
22,10,14,6,9,9,Male,Degree
33,28,6,6,6,3,Male,Degree
34,39,5,7,4,5,Female,Degree
25,49,12,4,6,10,Female,Degree
26,28,13,5,7,7,Male,Pre-U
17,16,13,5,6,8,Female,Degree
21,40,6,6,10,10,Male,Degree
31,35,8,6,7,5,Male,Degree
17,45,11,7,7,10,Male,High school
22,19,9,5,9,10,Female,Degree
20,19,14,4,6,7,Male,Degree
24,38,13,4,5,5,Male,Pre-U
23,26,6,5,8,7,Male,Degree
17,25,13,6,9,9,Female,Degree
34,37,11,6,7,6,Female,Degree
20,44,10,6,9,7,Female,Degree
24,24,16,5,5,9,Female,Degree
29,21,8,6,6,4,Male,Degree
33,21,7,7,10,6,Female,High school
32,43,7,4,7,10,Male,Degree
30,29,14,7,6,5,Female,High school
25,9,9,6,8,4,Male,Degree
21,30,15,4,4,6,Female,Degree
27,50,13,4,8,6,Female,High school
23,47,11,6,6,6,Female,Degree
23,39,8,6,7,6,Female,Degree
24,36,12,5,6,5,Male,High school
27,41,7,7,10,9,Male,Degree
20,20,8,5,6,6,Female,Postgraduates
17,22,9,6,9,8,Female,Degree
17,27,16,6,4,6,Female,High school
23,39,9,4,8,5,Female,Degree
25,32,9,7,6,10,Female,High school
20,42,8,5,10,9,Male,Degree
23,37,10,5,4,8,Female,Degree
27,19,7,5,8,10,Male,Degree
32,27,11,6,7,10,Male,Degree
18,33,11,7,5,4,Female,Degree
23,17,10,7,6,8,Female,Pre-U
20,29,12,6,5,9,Male,High school
22,24,11,5,6,6,Male,Degree
17,12,11,7,5,8,Male,Degree
24,38,6,6,10,10,Male,Degree
27,11,8,5,9,6,Female,Postgraduates
25,32,7,4,10,8,Female,Degree
25,30,3,5,6,8,Female,Postgraduates
23,31,10,5,9,9,Male,Postgraduates
21,28,10,6,4,6,Male,Degree
27,24,8,5,10,8,Male,Pre-U
25,41,11,4,6,6,Male,Degree
22,25,3,5,6,4,Female,Degree
18,14,11,4,9,7,Male,Degree
21,26,6,8,6,6,Female,Degree
26,22,10,5,8,9,Female,Degree
34,26,11,6,5,8,Female,Pre-U
24,26,9,3,6,6,Female,Degree
22,40,8,6,6,8,Female,Pre-U
21,33,7,6,7,5,Female,Degree
28,22,13,6,4,8,Female,Pre-U
27,36,10,7,7,8,Female,Degree
29,34,5,5,6,8,Male,Degree
20,7,9,4,9,10,Male,Degree
31,17,3,6,6,6,Female,Degree
23,45,14,6,8,3,Female,High school
27,22,7,7,7,7,Female,Pre-U
29,44,3,6,7,7,Male,Degree
25,47,14,3,6,6,Female,Degree
23,26,8,6,7,8,Female,Degree
28,39,11,6,6,7,Male,High school
28,27,9,6,6,10,Male,High school
21,20,11,6,5,5,Female,Degree
19,29,9,4,9,6,Female,High school
24,21,6,6,5,7,Male,Degree
20,24,14,5,8,9,Female,Degree
28,26,9,5,8,8,Male,Degree
28,27,10,7,8,6,Male,Degree
26,19,11,6,6,6,Male,Degree
28,18,4,7,6,5,Female,Pre-U
27,34,16,7,5,7,Male,High school
20,38,11,6,7,7,Female,Degree
23,33,9,6,6,7,Male,Pre-U
30,42,12,8,8,6,Male,Degree
25,23,5,5,6,8,Female,Degree
28,37,14,6,8,8,Male,Degree
21,38,6,6,7,7,Female,Pre-U
26,34,9,5,4,3,Female,Degree
24,45,9,5,8,8,Male,Postgraduates
17,27,13,5,5,3,Male,High school
21,21,14,5,9,6,Male,Degree
22,36,9,5,5,7,Female,Degree
25,30,11,6,5,8,Male,Degree
20,12,6,5,3,4,Female,Degree
31,20,8,6,4,5,Female,Degree
29,34,7,6,6,7,Female,Degree
25,46,12,5,10,8,Male,Degree
25,25,10,6,7,10,Male,Degree
21,31,6,5,6,6,Female,Degree
28,21,6,5,6,7,Male,High school
22,30,12,4,7,9,Female,Degree
17,31,5,5,9,9,Female,Degree
25,44,6,4,7,4,Female,Degree
28,35,5,5,5,10,Female,Degree
25,27,7,6,6,9,Female,Degree
30,34,10,6,8,8,Male,High school
21,12,10,6,8,10,Male,High school
36,33,8,3,4,4,Female,Degree
23,33,7,7,6,6,Male,Degree
29,23,10,4,3,5,Female,Degree
23,33,10,5,6,4,Female,Degree
29,22,12,5,8,8,Female,Pre-U
23,50,7,5,6,4,Male,Degree
25,34,4,7,4,10,Female,Degree
32,38,12,6,5,8,Female,Degree
19,34,9,5,3,5,Female,High school
23,26,6,7,8,3,Female,Degree
29,50,16,7,7,6,Female,High school
17,31,10,4,10,3,Female,Degree
18,30,5,5,3,7,Male,Pre-U
37,30,15,7,10,4,Female,Degree
18,50,1,5,1,4,Male,Degree
23,26,6,5,10,10,Female,Pre-U
25,30,13,8,5,3,Female,Degree
17,11,11,5,9,6,Male,Pre-U
25,34,7,4,6,8,Male,Degree
29,39,6,5,6,9,Male,Pre-U
26,37,8,4,5,6,Female,Pre-U
21,39,12,4,5,6,Male,High school
19,36,14,5,7,6,Female,High school
28,29,7,6,10,8,Female,Degree
34,9,3,5,7,4,Male,High school
24,37,13,6,2,10,Female,High school
25,19,8,6,7,9,Female,Postgraduates
18,27,9,4,6,4,Male,Degree
20,28,9,6,3,10,Male,Pre-U
24,15,9,7,10,3,Male,Degree
24,5,10,4,6,7,Female,High school
25,39,4,4,8,7,Male,Pre-U
19,10,13,4,6,5,Female,High school
29,18,8,3,9,5,Female,Degree
31,35,14,6,6,7,Male,Degree
21,30,13,4,2,7,Female,Degree
28,22,11,5,10,5,Female,Degree
29,6,9,7,10,5,Female,Degree
24,49,11,6,6,5,Female,Degree
25,33,13,6,3,7,Female,Degree
23,24,11,4,8,5,Female,High school
18,23,9,6,8,8,Male,Degree
33,39,11,6,7,5,Female,Degree
28,37,12,4,2,5,Female,Pre-U
24,21,8,8,6,5,Female,Degree
30,23,9,6,9,6,Male,Pre-U
29,36,7,5,5,7,Male,Degree
27,45,8,6,10,4,Female,Degree
28,26,10,6,10,6,Male,Degree
33,18,9,5,4,3,Male,Degree
26,26,9,5,4,7,Male,Degree
21,35,12,6,2,9,Female,Degree
24,28,9,5,7,5,Female,Postgraduates
20,43,5,5,6,5,Male,Degree
17,36,3,4,8,7,Male,Degree
25,35,13,5,3,5,Male,Degree
19,36,10,5,5,3,Male,Degree
28,29,11,4,9,5,Male,Degree
28,47,7,6,8,3,Female,Pre-U
17,39,11,5,5,7,Female,Degree
28,42,8,6,6,6,Female,Degree
29,18,7,4,5,7,Male,Degree
27,18,7,5,8,7,Female,High school
26,42,8,5,7,9,Female,Degree
31,48,13,5,2,9,Female,Degree
28,26,12,6,7,6,Male,Postgraduates
19,23,16,6,10,6,Female,Degree
34,15,16,6,3,9,Female,High school
22,23,10,7,5,6,Male,Degree
18,31,7,7,8,6,Female,Degree
28,26,11,7,3,5,Male,Degree
27,27,12,7,6,8,Female,Degree
17,29,13,6,6,7,Female,Degree
26,32,10,5,7,6,Female,Degree
27,41,10,5,7,4,Female,Degree
26,37,6,6,4,8,Female,High school
31,32,10,4,9,5,Female,Degree
21,8,12,5,8,10,Female,High school
26,46,10,6,5,5,Male,Pre-U
17,30,11,6,4,7,Female,Degree
32,11,13,6,6,5,Male,Degree
25,33,11,5,9,8,Female,Degree
27,22,5,5,8,9,Male,Degree
20,21,8,5,7,8,Male,High school
33,11,10,7,5,9,Female,Postgraduates
21,28,5,5,8,4,Male,Degree
27,23,13,6,5,5,Male,Postgraduates
24,23,13,6,8,9,Male,Degree
24,36,10,6,8,5,Male,Degree
24,33,8,5,7,7,Female,Degree
20,35,11,8,6,5,Male,Degree
25,19,7,6,10,4,Female,High school
29,50,13,5,7,6,Male,Pre-U
25,50,5,5,5,9,Male,Degree
33,50,13,7,7,5,Female,Degree
29,41,9,6,10,5,Male,Pre-U
25,9,10,4,3,6,Male,Degree
21,17,7,5,5,6,Female,Pre-U
27,31,14,7,6,7,Male,Degree
25,27,9,6,6,7,Female,High school
18,23,9,6,7,6,Male,Degree
28,41,9,7,7,6,Female,Degree
19,22,9,4,7,7,Male,Degree
32,44,8,7,8,4,Male,Degree
26,36,8,7,5,7,Female,Degree
30,28,5,4,3,6,Male,High school
23,12,6,5,7,5,Female,Degree
23,25,5,4,5,7,Male,High school
20,24,10,6,7,10,Male,Degree
25,43,12,4,8,6,Female,Degree
20,20,16,5,7,7,Female,Degree
27,25,11,6,8,3,Male,Degree
25,43,16,5,6,9,Male,Degree
22,23,9,6,8,4,Male,Degree
23,22,5,5,4,5,Female,Degree
17,16,12,6,6,7,Male,High school
33,30,14,6,3,6,Male,Degree
32,44,13,5,6,8,Female,Degree
21,30,7,5,8,8,Male,Degree
26,27,10,5,6,6,Male,Degree
32,24,6,6,9,4,Female,Degree
24,33,3,5,3,6,Male,High school
27,25,10,6,6,6,Male,Degree
29,31,5,7,8,6,Female,High school
32,31,14,4,3,8,Female,High school
26,44,14,4,7,4,Female,Degree
26,24,7,5,7,5,Male,Pre-U
28,39,8,4,8,5,Female,Degree
35,14,11,5,6,4,Female,Degree
17,22,8,6,7,5,Female,Degree
23,26,14,4,7,5,Male,Degree
32,42,10,4,3,8,Male,Pre-U
21,47,10,6,9,7,Male,Degree
23,25,13,6,5,4,Female,High school
26,23,12,7,6,6,Female,Degree
18,28,11,5,5,3,Male,Pre-U
20,23,7,5,7,5,Male,Degree
21,25,13,6,8,3,Female,Degree
22,27,11,7,4,8,Male,Degree
24,50,14,5,5,8,Male,High school
23,32,11,5,8,6,Male,Degree
18,31,7,6,6,8,Male,Pre-U
24,29,5,5,5,4,Male,Degree
31,11,12,4,4,5,Female,High school
28,32,11,6,5,4,Female,Degree
23,26,8,6,3,4,Female,High school
24,10,6,6,7,5,Female,Degree
24,30,12,6,9,10,Male,High school
23,42,10,6,5,8,Female,Degree
31,44,3,6,6,7,Male,Pre-U
28,21,8,5,5,10,Female,Postgraduates
19,25,15,4,8,7,Female,Degree
28,38,8,5,7,8,Male,Degree
24,31,14,6,3,9,Female,Degree
30,35,12,7,5,10,Female,Pre-U
27,25,11,6,6,6,Male,Degree
19,35,9,7,7,4,Male,High school
22,35,10,4,5,8,Male,Degree
23,32,12,5,3,6,Female,High school
30,27,16,4,8,6,Female,Degree
27,8,13,8,6,3,Female,Degree
19,21,10,5,7,8,Female,Degree
23,49,4,6,7,4,Male,Pre-U
26,31,7,6,7,6,Male,Pre-U
24,24,7,6,10,7,Male,Degree
23,24,12,5,5,3,Male,Degree
19,9,15,5,7,9,Male,Degree
28,39,4,7,7,7,Female,Degree
27,27,7,6,6,5,Female,High school
28,43,10,4,8,9,Female,Degree
22,23,8,4,7,3,Female,Degree
24,24,7,6,8,4,Female,High school
28,23,9,6,7,8,Female,High school
30,7,11,6,7,7,Female,Degree
18,20,9,5,7,6,Male,Degree
20,34,11,6,5,5,Female,Degree
27,44,12,7,4,4,Male,Degree
19,34,13,5,8,9,Female,Pre-U
29,37,7,7,6,3,Female,Degree
25,39,6,6,6,5,Female,High school
20,27,8,7,4,7,Male,Degree
21,32,9,5,10,8,Female,Degree
25,28,10,5,5,9,Female,Degree
33,16,10,5,7,6,Male,Pre-U
23,16,5,5,5,4,Female,Degree
25,26,4,5,7,7,Female,Degree
21,27,8,5,6,5,Male,Degree
30,28,11,4,8,6,Female,Degree
26,12,12,6,9,9,Male,Degree
26,29,11,7,10,7,Female,High school
19,23,9,3,9,5,Female,Pre-U
22,34,4,5,3,7,Male,Pre-U
29,26,5,5,8,5,Female,Pre-U
22,43,13,5,4,7,Female,Degree
22,22,4,4,10,6,Female,Degree
33,24,13,5,7,7,Female,Degree
22,33,11,5,8,3,Male,Degree
22,40,10,6,8,6,Female,Pre-U
18,43,10,4,7,8,Male,Pre-U
17,33,8,6,10,4,Male,Degree
18,36,12,7,8,8,Male,Pre-U
26,33,10,4,7,4,Male,Degree
23,32,10,8,6,5,Male,High school
21,34,8,7,10,6,Male,Degree
25,23,13,5,5,6,Male,Degree
23,23,12,5,8,9,Male,Degree
20,42,15,5,10,3,Female,Degree
26,12,6,5,10,5,Male,Degree
26,37,9,5,7,4,Female,Degree
20,33,11,6,8,9,Female,Degree
33,27,11,6,7,6,Male,Degree
24,34,14,5,6,8,Male,Degree
29,24,6,6,10,5,Female,Degree
